report_date,location,location_type,data_field,data_field_code,value,unit
09/04/2016,Colombia-Bolivar-San_Cristobal,municipality,zika_suspected,CO0003,2,cases
09/04/2016,Colombia-Bolivar-San_Jacinto_Del_Cauca,municipality,zika_suspected,CO0003,2,cases
09/04/2016,Colombia-Bolivar-Talaigua_Nuevo,municipality,zika_suspected,CO0003,2,cases
09/04/2016,Colombia-Boyaca-Boavita,municipality,zika_suspected,CO0003,2,cases
09/04/2016,Colombia-Boyaca-Sogamoso,municipality,zika_suspected,CO0003,2,cases
09/04/2016,Colombia-Caldas-Filadelfia,municipality,zika_suspected,CO0003,2,cases
09/04/2016,Colombia-Cauca-Suarez,municipality,zika_suspected,CO0003,2,cases
09/04/2016,Colombia-Cesar-Gonzalez,municipality,zika_suspected,CO0003,2,cases
09/04/2016,Colombia-Cundinamarca-Beltran,municipality,zika_suspected,CO0003,2,cases
09/04/2016,Colombia-Cundinamarca-Cota,municipality,zika_suspected,CO0003,2,cases
09/04/2016,Colombia-Cundinamarca-Granada,municipality,zika_suspected,CO0003,2,cases
09/04/2016,Colombia-Cundinamarca-Tabio,municipality,zika_suspected,CO0003,2,cases
09/04/2016,Colombia-Cundinamarca-Viani,municipality,zika_suspected,CO0003,2,cases
09/04/2016,Colombia-Cundinamarca-Zipaquira,municipality,zika_suspected,CO0003,2,cases
09/04/2016,Colombia-Choco-Istmina,municipality,zika_suspected,CO0003,2,cases
09/04/2016,Colombia-Huila-Palestina,municipality,zika_suspected,CO0003,2,cases
09/04/2016,Colombia-Magdalena-Chibolo,municipality,zika_suspected,CO0003,2,cases
09/04/2016,Colombia-Narino-Narino,municipality,zika_suspected,CO0003,2,cases
09/04/2016,Colombia-Narino-Yacuanquer,municipality,zika_suspected,CO0003,2,cases
09/04/2016,Colombia-Norte_Santander-Convencion,municipality,zika_suspected,CO0003,2,cases
09/04/2016,Colombia-Norte_Santander-San_Calixto,municipality,zika_suspected,CO0003,2,cases
09/04/2016,Colombia-Norte_Santander-Villa_Caro,municipality,zika_suspected,CO0003,2,cases
09/04/2016,Colombia-Santander-Betulia,municipality,zika_suspected,CO0003,2,cases
09/04/2016,Colombia-Santander-El_Carmen_De_Chucuri,municipality,zika_suspected,CO0003,2,cases
09/04/2016,Colombia-Santander-Guaca,municipality,zika_suspected,CO0003,2,cases
09/04/2016,Colombia-Santander-Paramo,municipality,zika_suspected,CO0003,2,cases
09/04/2016,Colombia-Santander-San_Joaquin,municipality,zika_suspected,CO0003,2,cases
09/04/2016,Colombia-Sucre-Los_Palmitos,municipality,zika_suspected,CO0003,2,cases
09/04/2016,Colombia-Tolima-Villahermosa,municipality,zika_suspected,CO0003,2,cases
09/04/2016,Colombia-Vichada-Santa_Rosalia,municipality,zika_suspected,CO0003,2,cases
09/04/2016,Dominican_Republic-Azua,province,gbs_reported,DO0010,2,cases
09/04/2016,Dominican_Republic-Barahona,province,gbs_reported_cumulative,DO0014,2,cases
09/04/2016,Dominican_Republic-La_Romana,province,total_zika_new_suspected,DO0001,2,cases
09/04/2016,Dominican_Republic-Puerto_Plata,province,total_zika_new_suspected,DO0001,2,cases
09/04/2016,Dominican_Republic-Azua,province,zika_confirmed_pcr_cumulative,DO0006,2,cases
09/04/2016,Dominican_Republic-Baoruco,province,zika_confirmed_pcr_cumulative,DO0006,2,cases
09/04/2016,Dominican_Republic-La_Vega,province,zika_confirmed_pcr_cumulative,DO0006,2,cases
09/04/2016,Dominican_Republic-Maria_Trinidad_Sanchez,province,zika_confirmed_pcr_cumulative,DO0006,2,cases
09/04/2016,Dominican_Republic-Monte_Cristi,province,zika_confirmed_pcr_cumulative,DO0006,2,cases
09/04/2016,Dominican_Republic-Independencia,province,zika_confirmed_pregnant_cumulative,DO0017,2,cases
09/04/2016,Dominican_Republic-La_Altagracia,province,zika_suspected_pregnant_cumulative,DO0007,2,cases
09/04/2016,Dominican_Republic-La_Romana,province,zika_suspected_pregnant_cumulative,DO0007,2,cases
09/04/2016,Dominican_Republic-Puerto_Plata,province,zika_suspected_pregnant_cumulative,DO0007,2,cases
09/04/2016,Dominican_Republic-Sanchez_Ramirez,province,zika_suspected_cumulative,DO0005,2,cases
09/04/2016,Dominican_Republic-Baoruco,province,zika_suspected_4weeks,DO0024,2,cases
09/04/2016,Dominican_Republic-Hermanas_Mirabal,province,zika_suspected_4weeks,DO0024,2,cases
09/04/2016,Dominican_Republic-Sanchez_Ramirez,province,zika_suspected_4weeks,DO0024,2,cases
09/04/2016,Dominican_Republic-Azua,province,gbs_reported_4weeks,DO0025,2,cases
09/04/2016,Dominican_Republic-Barahona,province,gbs_reported_4weeks,DO0025,2,cases
09/04/2016,El_Salvador-Guatemala,department,cumulative_suspected_total,SV0010,2,cases
09/04/2016,El_Salvador-Ahuachapan,department,cumulative_suspected_pregnant,SV0011,2,cases
09/04/2016,Mexico-Guerrero,state,weekly_zika_confirmed,MX0001,2,cases
09/04/2016,Mexico-Jalisco,state,yearly_cumulative_male,MX0003,2,cases
09/04/2016,Mexico-Michoacan_de_Ocampo,state,yearly_cumulative_male,MX0003,2,cases
09/04/2016,United_States-Florida-Brevard_County,county,yearly_reported_travel_cases,US0003,2,cases
09/04/2016,Argentina-Buenos_Aires,province,cumulative_probable_imported_cases,AR0004,1,cases
09/04/2016,Argentina-Chaco,province,cumulative_cases_discarded,AR0006,1,cases
09/04/2016,Argentina-Chubut,province,cumulative_confirmed_imported_cases,AR0003,1,cases
09/04/2016,Argentina-Cordoba,province,cumulative_confirmed_local_cases,AR0001,1,cases
09/04/2016,Argentina-Jujuy,province,cumulative_cases_discarded,AR0006,1,cases
09/04/2016,Argentina-Mendoza,province,cumulative_confirmed_imported_cases,AR0003,1,cases
09/04/2016,Brazil-Para,state,microcephaly_confirmed,BR0002,1,cases
09/04/2016,Brazil-Santa_Catarina,state,microcephaly_under_investigation,BR0001,1,cases
09/04/2016,Brazil-Amazonas,state,municipality_microcephaly,BR0004,1,municipalities
09/04/2016,Brazil-Distrito_Federal,state,municipality_microcephaly,BR0004,1,municipalities
09/04/2016,Brazil-Para,state,municipality_microcephaly,BR0004,1,municipalities
09/04/2016,Brazil-Rondonia,state,municipality_microcephaly,BR0004,1,municipalities
09/04/2016,Brazil-Distrito_Federal,state,municipality_microcephaly_suspected,BR0008,1,municipalities
09/04/2016,Brazil-Distrito_Federal,state,microcephaly_fatal_confirmed,BR0006,1,cases
09/04/2016,Brazil-Espirito_Santo,state,microcephaly_fatal_confirmed,BR0006,1,cases
09/04/2016,Brazil-Mato_Grosso,state,microcephaly_fatal_confirmed,BR0006,1,cases
09/04/2016,Brazil-Minas_Gerais,state,microcephaly_fatal_confirmed,BR0006,1,cases
09/04/2016,Brazil-Rio_de_Janeiro,state,microcephaly_fatal_confirmed,BR0006,1,cases
09/04/2016,Brazil-Acre,state,microcephaly_fatal_not,BR0007,1,cases
09/04/2016,Brazil-Bahia,state,microcephaly_fatal_not,BR0007,1,cases
09/04/2016,Brazil-Rio_de_Janeiro,state,microcephaly_fatal_not,BR0007,1,cases
09/04/2016,Brazil-Sergipe,state,microcephaly_fatal_not,BR0007,1,cases
09/04/2016,Brazil-Goias,state,microcephaly_fatal_under_investigation,BR0005,1,cases
09/04/2016,Colombia-Antioquia-Caldas,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Antioquia-Carepa,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Antioquia-El_Carmen_De_Viboral,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Antioquia-Chigorodo,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Antioquia-El_Bagre,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Antioquia-Girardota,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Antioquia-Guatape,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Antioquia-Hispania,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Antioquia-Puerto_Berrio,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Antioquia-Puerto_Nare,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Antioquia-Puerto_Triunfo,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Antioquia-Rionegro,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Antioquia-San_Carlos,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Antioquia-San_Juan_De_Uraba,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Antioquia-Taraza,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Antioquia-Uramita,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Antioquia-Yarumal,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Atlantico-Baranoa,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Atlantico-Galapa,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Atlantico-Manati,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Atlantico-Santo_Tomas,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Atlantico-Usiacuri,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Bolivar-Cordoba,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Bolivar-Rio_Viejo,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Bolivar-San_Estanislao,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Boyaca-Unknown,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Boyaca-Buenavista,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Boyaca-Campohermoso,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Boyaca-Otanche,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Boyaca-Paez,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Boyaca-Pajarito,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Boyaca-Quipama,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Boyaca-San_Luis_De_Gaceno,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Boyaca-Tipacoque,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Boyaca-Zetaquira,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Caldas-Unknown,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Caldas-Chinchina,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Caldas-Riosucio,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Caldas-Samana,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Caqueta-Curillo,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Caqueta-El_Paujil,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Caqueta-La_Montanita,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Caqueta-San_Vicente_Del_Caguan,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Cauca-Argelia,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Cauca-Balboa,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Cauca-Mercaderes,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Cauca-Puerto_Tejada,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Cesar-Unknown,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Cesar-Becerril,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Cesar-El_Copey,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Cesar-Pelaya,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Cesar-San_Alberto,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Cesar-San_Martin,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Cordoba-Cerete,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Cordoba-Cienaga_De_Oro,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Cordoba-La_Apartada,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Cordoba-Planeta_Rica,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Cordoba-Tuchin,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Cordoba-Valencia,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Cundinamarca-Unknown,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Cundinamarca-Caqueza,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Cundinamarca-Chaguani,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Cundinamarca-El_Penon,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Cundinamarca-Guataqui,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Cundinamarca-Guayabal_De_Siquima,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Cundinamarca-Jerusalen,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Cundinamarca-La_Calera,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Cundinamarca-La_Palma,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Cundinamarca-Nocaima,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Cundinamarca-Pacho,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Cundinamarca-Puli,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Cundinamarca-San_Francisco,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Cundinamarca-San_Juan_De_Rio_Seco,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Cundinamarca-Soacha,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Cundinamarca-Tabio,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Cundinamarca-Tena,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Cundinamarca-Tibacuy,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Cundinamarca-Utica,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Cundinamarca-Yacopi,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Choco-Quibdo,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Choco-Lloro,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Choco-Tado,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Huila-Guadalupe,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Huila-La_Plata,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Huila-Pitalito,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Huila-Santa_Maria,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Huila-Tello,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Huila-Timana,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Guajira-El_Molino,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Guajira-Maicao,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Magdalena-El_Banco,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Magdalena-Puebloviejo,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Magdalena-Sitionuevo,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Meta-Castilla_La_Nueva,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Meta-Cumaral,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Meta-El_Castillo,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Meta-Fuente_De_Oro,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Meta-Guamal,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Meta-Puerto_Gaitan,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Meta-Puerto_Lopez,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Meta-San_Martin,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Narino-Unknown,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Narino-Pasto,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Narino-Barbacoas,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Narino-Santa_Barbara,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Norte_Santander-Unknown,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Norte_Santander-Abrego,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Norte_Santander-Chinacota,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Norte_Santander-Durania,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Norte_Santander-Herran,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Quindio-La_Tebaida,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Quindio-Montenegro,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Risaralda-Mistrato,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Risaralda-Pueblo_Rico,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Risaralda-Santa_Rosa_De_Cabal,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Risaralda-Santuario,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Santander-Unknown,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Santander-Barichara,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Santander-Capitanejo,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Santander-La_Paz,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Santander-Piedecuesta,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Santander-Puerto_Wilches,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Santander-Socorro,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Santander-Suaita,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Sucre-Covenas,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Sucre-Morroa,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Tolima-Unknown,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Tolima-Ambalema,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Tolima-Ataco,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Tolima-Icononzo,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Tolima-Planadas,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Tolima-Prado,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Tolima-San_Antonio,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Tolima-San_Luis,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Tolima-Valle_De_San_Juan,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Tolima-Venadillo,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Valle_Del_Cauca-Unknown,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Valle_Del_Cauca-Candelaria,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Valle_Del_Cauca-El_Cerrito,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Valle_Del_Cauca-Florida,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Valle_Del_Cauca-Guacari,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Valle_Del_Cauca-La_Union,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Valle_Del_Cauca-Riofrio,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Valle_Del_Cauca-Vijes,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Valle_Del_Cauca-Yotoco,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Arauca-Unknown,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Casanare-Chameza,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Casanare-Mani,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Casanare-Monterrey,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Casanare-Paz_De_Ariporo,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Casanare-San_Luis_De_Palenque,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Putumayo-Orito,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Guaviare-El_Retorno,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Vichada-Puerto_Carreno,municipality,zika_confirmed_laboratory,CO0001,1,cases
09/04/2016,Colombia-Antioquia-El_Carmen_De_Viboral,municipality,zika_suspected_clinic,CO0004,1,cases
09/04/2016,Colombia-Antioquia-Girardota,municipality,zika_suspected_clinic,CO0004,1,cases
09/04/2016,Colombia-Antioquia-Rionegro,municipality,zika_suspected_clinic,CO0004,1,cases
09/04/2016,Colombia-Bolivar-Maria_La_Baja,municipality,zika_suspected_clinic,CO0004,1,cases
09/04/2016,Colombia-Bolivar-Santa_Rosa,municipality,zika_suspected_clinic,CO0004,1,cases
09/04/2016,Colombia-Boyaca-Campohermoso,municipality,zika_suspected_clinic,CO0004,1,cases
09/04/2016,Colombia-Boyaca-Otanche,municipality,zika_suspected_clinic,CO0004,1,cases
09/04/2016,Colombia-Boyaca-Tipacoque,municipality,zika_suspected_clinic,CO0004,1,cases
09/04/2016,Colombia-Narino-Barbacoas,municipality,zika_suspected_clinic,CO0004,1,cases
09/04/2016,Colombia-Narino-Taminango,municipality,zika_suspected_clinic,CO0004,1,cases
09/04/2016,Colombia-Norte_Santander-Herran,municipality,zika_suspected_clinic,CO0004,1,cases
09/04/2016,Colombia-Risaralda-Mistrato,municipality,zika_suspected_clinic,CO0004,1,cases
09/04/2016,Colombia-Risaralda-Santa_Rosa_De_Cabal,municipality,zika_suspected_clinic,CO0004,1,cases
09/04/2016,Colombia-Santander-La_Paz,municipality,zika_suspected_clinic,CO0004,1,cases
09/04/2016,Colombia-Antioquia-Amalfi,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Antioquia-Betania,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Antioquia-Caracoli,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Antioquia-Ituango,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Antioquia-La_Union,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Antioquia-Liborina,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Antioquia-Murindo,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Antioquia-Peque,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Antioquia-Salgar,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Antioquia-San_Francisco,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Antioquia-Santa_Barbara,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Antioquia-Segovia,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Antioquia-Sonson,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Antioquia-Toledo,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Antioquia-Urrao,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Antioquia-Venecia,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Atlantico-Suan,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Bolivar-Clemencia,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Bolivar-Margarita,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Bolivar-Regidor,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Bolivar-San_Fernando,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Bolivar-San_Martin_De_Loba,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Bolivar-Santa_Catalina,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Bolivar-Soplaviento,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Boyaca-Unknown,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Boyaca-Beteitiva,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Boyaca-Chiquinquira,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Boyaca-Duitama,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Boyaca-Garagoa,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Boyaca-Pauna,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Boyaca-Sachica,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Boyaca-Socota,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Boyaca-Sutatenza,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Boyaca-Tibana,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Caldas-Unknown,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Caldas-Aguadas,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Caldas-Neira,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Caldas-Pacora,municipality,zika_suspected,CO0003,1,cases
